,href,name,id,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
32,https://api.spotify.com/v1/tracks/4JYJU761kWJEK91hyug33F,Tree Among Shrubs,4JYJU761kWJEK91hyug33F,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3zmfs9cQwzJl575W1ZYXeT'}, 'href': 'https://api.spotify.com/v1/artists/3zmfs9cQwzJl575W1ZYXeT', 'id': '3zmfs9cQwzJl575W1ZYXeT', 'name': 'Men I Trust', 'type': 'artist', 'uri': 'spotify:artist:3zmfs9cQwzJl575W1ZYXeT'}]",0.713,0.443,11,-11.704,0,0.0531,0.656,0.804,0.111,0.864,76.791,audio_features,spotify:track:4JYJU761kWJEK91hyug33F,https://api.spotify.com/v1/tracks/4JYJU761kWJEK91hyug33F,https://api.spotify.com/v1/audio-analysis/4JYJU761kWJEK91hyug33F,188301,4
33,https://api.spotify.com/v1/tracks/6dBUzqjtbnIa1TwYbyw5CM,Lovers Rock,6dBUzqjtbnIa1TwYbyw5CM,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0Y6dVaC9DZtPNH4591M42W'}, 'href': 'https://api.spotify.com/v1/artists/0Y6dVaC9DZtPNH4591M42W', 'id': '0Y6dVaC9DZtPNH4591M42W', 'name': 'TV Girl', 'type': 'artist', 'uri': 'spotify:artist:0Y6dVaC9DZtPNH4591M42W'}]",0.559,0.871,5,-5.338,0,0.0397,7.53e-06,0.00545,0.096,0.572,104.97,audio_features,spotify:track:6dBUzqjtbnIa1TwYbyw5CM,https://api.spotify.com/v1/tracks/6dBUzqjtbnIa1TwYbyw5CM,https://api.spotify.com/v1/audio-analysis/6dBUzqjtbnIa1TwYbyw5CM,213920,4
34,https://api.spotify.com/v1/tracks/01TyFEZu6mHbffsVfxgrFn,Show Me How,01TyFEZu6mHbffsVfxgrFn,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3zmfs9cQwzJl575W1ZYXeT'}, 'href': 'https://api.spotify.com/v1/artists/3zmfs9cQwzJl575W1ZYXeT', 'id': '3zmfs9cQwzJl575W1ZYXeT', 'name': 'Men I Trust', 'type': 'artist', 'uri': 'spotify:artist:3zmfs9cQwzJl575W1ZYXeT'}]",0.791,0.267,5,-11.997,1,0.0415,0.674,0.534,0.102,0.544,165.99,audio_features,spotify:track:01TyFEZu6mHbffsVfxgrFn,https://api.spotify.com/v1/tracks/01TyFEZu6mHbffsVfxgrFn,https://api.spotify.com/v1/audio-analysis/01TyFEZu6mHbffsVfxgrFn,215111,4
35,https://api.spotify.com/v1/tracks/7to68V64Cu6zk0UDo5tyw3,Confidence,7to68V64Cu6zk0UDo5tyw3,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/18lpwfiys4GtdHWNUu9qQr'}, 'href': 'https://api.spotify.com/v1/artists/18lpwfiys4GtdHWNUu9qQr', 'id': '18lpwfiys4GtdHWNUu9qQr', 'name': 'Ocean Alley', 'type': 'artist', 'uri': 'spotify:artist:18lpwfiys4GtdHWNUu9qQr'}]",0.59,0.562,11,-9.607,0,0.0505,0.0637,0,0.105,0.561,140.835,audio_features,spotify:track:7to68V64Cu6zk0UDo5tyw3,https://api.spotify.com/v1/tracks/7to68V64Cu6zk0UDo5tyw3,https://api.spotify.com/v1/audio-analysis/7to68V64Cu6zk0UDo5tyw3,253077,4
36,https://api.spotify.com/v1/tracks/52ojopYMUzeNcudsoz7O9D,"New Person, Same Old Mistakes",52ojopYMUzeNcudsoz7O9D,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5INjqkS1o8h1imAzPqGZBb'}, 'href': 'https://api.spotify.com/v1/artists/5INjqkS1o8h1imAzPqGZBb', 'id': '5INjqkS1o8h1imAzPqGZBb', 'name': 'Tame Impala', 'type': 'artist', 'uri': 'spotify:artist:5INjqkS1o8h1imAzPqGZBb'}]",0.47,0.809,8,-6.74,1,0.0495,0.272,0.00671,0.0491,0.49,151.836,audio_features,spotify:track:52ojopYMUzeNcudsoz7O9D,https://api.spotify.com/v1/tracks/52ojopYMUzeNcudsoz7O9D,https://api.spotify.com/v1/audio-analysis/52ojopYMUzeNcudsoz7O9D,363240,4
37,https://api.spotify.com/v1/tracks/5IfBLN9VPPJOwcKmAZhdXe,Live Forever,5IfBLN9VPPJOwcKmAZhdXe,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2DaxqgrOhkeH0fpeiQq2f4'}, 'href': 'https://api.spotify.com/v1/artists/2DaxqgrOhkeH0fpeiQq2f4', 'id': '2DaxqgrOhkeH0fpeiQq2f4', 'name': 'Oasis', 'type': 'artist', 'uri': 'spotify:artist:2DaxqgrOhkeH0fpeiQq2f4'}]",0.29,0.769,9,-5.578,0,0.0329,1.44e-05,8.35e-06,0.375,0.198,90.248,audio_features,spotify:track:5IfBLN9VPPJOwcKmAZhdXe,https://api.spotify.com/v1/tracks/5IfBLN9VPPJOwcKmAZhdXe,https://api.spotify.com/v1/audio-analysis/5IfBLN9VPPJOwcKmAZhdXe,276867,4
38,https://api.spotify.com/v1/tracks/6OtRBBUdVWVZzdJcUF9IsJ,"Live Forever (feat. Kotomi & Ryan Elder) - from ""Rick and Morty: Season 7""",6OtRBBUdVWVZzdJcUF9IsJ,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2M0kKcVuBsLFH5d12pW215'}, 'href': 'https://api.spotify.com/v1/artists/2M0kKcVuBsLFH5d12pW215', 'id': '2M0kKcVuBsLFH5d12pW215', 'name': 'Rick and Morty', 'type': 'artist', 'uri': 'spotify:artist:2M0kKcVuBsLFH5d12pW215'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2DkkZhwyZWHflCcjGEA6Nu'}, 'href': 'https://api.spotify.com/v1/artists/2DkkZhwyZWHflCcjGEA6Nu', 'id': '2DkkZhwyZWHflCcjGEA6Nu', 'name': 'Kotomi', 'type': 'artist', 'uri': 'spotify:artist:2DkkZhwyZWHflCcjGEA6Nu'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4Pb4bahbtpK9nkdfp4bHgi'}, 'href': 'https://api.spotify.com/v1/artists/4Pb4bahbtpK9nkdfp4bHgi', 'id': '4Pb4bahbtpK9nkdfp4bHgi', 'name': 'Ryan Elder', 'type': 'artist', 'uri': 'spotify:artist:4Pb4bahbtpK9nkdfp4bHgi'}]",0.493,0.322,7,-10.037,1,0.0284,0.832,0,0.0827,0.508,170.024,audio_features,spotify:track:6OtRBBUdVWVZzdJcUF9IsJ,https://api.spotify.com/v1/tracks/6OtRBBUdVWVZzdJcUF9IsJ,https://api.spotify.com/v1/audio-analysis/6OtRBBUdVWVZzdJcUF9IsJ,166954,4
39,https://api.spotify.com/v1/tracks/010ALbbh5KlQ4fKWgSdhRd,Look On Down From The Bridge,010ALbbh5KlQ4fKWgSdhRd,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/37w38cCSGgKLdayTRjna4W'}, 'href': 'https://api.spotify.com/v1/artists/37w38cCSGgKLdayTRjna4W', 'id': '37w38cCSGgKLdayTRjna4W', 'name': 'Mazzy Star', 'type': 'artist', 'uri': 'spotify:artist:37w38cCSGgKLdayTRjna4W'}]",0.37,0.0772,0,-19.322,1,0.0414,0.642,0.69,0.112,0.0954,119.942,audio_features,spotify:track:010ALbbh5KlQ4fKWgSdhRd,https://api.spotify.com/v1/tracks/010ALbbh5KlQ4fKWgSdhRd,https://api.spotify.com/v1/audio-analysis/010ALbbh5KlQ4fKWgSdhRd,287893,4
40,https://api.spotify.com/v1/tracks/180AbZduI6bYQIzwCHRwu9,A Night To Remember,180AbZduI6bYQIzwCHRwu9,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/35l9BRT7MXmM8bv2WDQiyB'}, 'href': 'https://api.spotify.com/v1/artists/35l9BRT7MXmM8bv2WDQiyB', 'id': '35l9BRT7MXmM8bv2WDQiyB', 'name': 'beabadoobee', 'type': 'artist', 'uri': 'spotify:artist:35l9BRT7MXmM8bv2WDQiyB'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7gW0r5CkdEUMm42w9XpyZO'}, 'href': 'https://api.spotify.com/v1/artists/7gW0r5CkdEUMm42w9XpyZO', 'id': '7gW0r5CkdEUMm42w9XpyZO', 'name': 'Laufey', 'type': 'artist', 'uri': 'spotify:artist:7gW0r5CkdEUMm42w9XpyZO'}]",0.726,0.624,2,-7.799,0,0.0277,0.498,0.0294,0.0909,0.573,114.99,audio_features,spotify:track:180AbZduI6bYQIzwCHRwu9,https://api.spotify.com/v1/tracks/180AbZduI6bYQIzwCHRwu9,https://api.spotify.com/v1/audio-analysis/180AbZduI6bYQIzwCHRwu9,233388,4
41,https://api.spotify.com/v1/tracks/0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,0ofHAoxe9vBkTCp2UQIavz,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/08GQAI4eElDnROBrJRGE0X'}, 'href': 'https://api.spotify.com/v1/artists/08GQAI4eElDnROBrJRGE0X', 'id': '08GQAI4eElDnROBrJRGE0X', 'name': 'Fleetwood Mac', 'type': 'artist', 'uri': 'spotify:artist:08GQAI4eElDnROBrJRGE0X'}]",0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,audio_features,spotify:track:0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/tracks/0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/audio-analysis/0ofHAoxe9vBkTCp2UQIavz,257800,4
42,https://api.spotify.com/v1/tracks/6z6FvcBdkQGuYuD5zgj6up,Tennessee Whiskey,6z6FvcBdkQGuYuD5zgj6up,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3aQeKQSyrW4qWr35idm0cy'}, 'href': 'https://api.spotify.com/v1/artists/3aQeKQSyrW4qWr35idm0cy', 'id': '3aQeKQSyrW4qWr35idm0cy', 'name': 'T-Pain', 'type': 'artist', 'uri': 'spotify:artist:3aQeKQSyrW4qWr35idm0cy'}]",0.4,0.496,9,-5.506,1,0.0496,0.696,0,0.202,0.421,129.874,audio_features,spotify:track:6z6FvcBdkQGuYuD5zgj6up,https://api.spotify.com/v1/tracks/6z6FvcBdkQGuYuD5zgj6up,https://api.spotify.com/v1/audio-analysis/6z6FvcBdkQGuYuD5zgj6up,314980,5
43,https://api.spotify.com/v1/tracks/08PdFBcXzpkn1cWNgmKqhn,Promise,08PdFBcXzpkn1cWNgmKqhn,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7gW0r5CkdEUMm42w9XpyZO'}, 'href': 'https://api.spotify.com/v1/artists/7gW0r5CkdEUMm42w9XpyZO', 'id': '7gW0r5CkdEUMm42w9XpyZO', 'name': 'Laufey', 'type': 'artist', 'uri': 'spotify:artist:7gW0r5CkdEUMm42w9XpyZO'}]",0.263,0.112,5,-16.55,1,0.0344,0.935,8.5e-05,0.0565,0.0903,76.244,audio_features,spotify:track:08PdFBcXzpkn1cWNgmKqhn,https://api.spotify.com/v1/tracks/08PdFBcXzpkn1cWNgmKqhn,https://api.spotify.com/v1/audio-analysis/08PdFBcXzpkn1cWNgmKqhn,234267,4
44,https://api.spotify.com/v1/tracks/4DiNls6kFmF1ZittKsPsTc,Mr. Telephone Man,4DiNls6kFmF1ZittKsPsTc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1mFX1QlezK1lNPKQJkhwWb'}, 'href': 'https://api.spotify.com/v1/artists/1mFX1QlezK1lNPKQJkhwWb', 'id': '1mFX1QlezK1lNPKQJkhwWb', 'name': 'New Edition', 'type': 'artist', 'uri': 'spotify:artist:1mFX1QlezK1lNPKQJkhwWb'}]",0.727,0.45,2,-13.32,1,0.0291,0.127,0,0.0544,0.895,94.039,audio_features,spotify:track:4DiNls6kFmF1ZittKsPsTc,https://api.spotify.com/v1/tracks/4DiNls6kFmF1ZittKsPsTc,https://api.spotify.com/v1/audio-analysis/4DiNls6kFmF1ZittKsPsTc,239160,4
45,https://api.spotify.com/v1/tracks/0P4OHmZ7t092na79ElH7F5,10:36,0P4OHmZ7t092na79ElH7F5,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/35l9BRT7MXmM8bv2WDQiyB'}, 'href': 'https://api.spotify.com/v1/artists/35l9BRT7MXmM8bv2WDQiyB', 'id': '35l9BRT7MXmM8bv2WDQiyB', 'name': 'beabadoobee', 'type': 'artist', 'uri': 'spotify:artist:35l9BRT7MXmM8bv2WDQiyB'}]",0.611,0.928,2,-4.543,1,0.0408,0.000945,0.0171,0.0667,0.835,127.998,audio_features,spotify:track:0P4OHmZ7t092na79ElH7F5,https://api.spotify.com/v1/tracks/0P4OHmZ7t092na79ElH7F5,https://api.spotify.com/v1/audio-analysis/0P4OHmZ7t092na79ElH7F5,195067,4
46,https://api.spotify.com/v1/tracks/4kSC1tqpUxYdZTqtA0aztf,Must Be Love,4kSC1tqpUxYdZTqtA0aztf,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7gW0r5CkdEUMm42w9XpyZO'}, 'href': 'https://api.spotify.com/v1/artists/7gW0r5CkdEUMm42w9XpyZO', 'id': '7gW0r5CkdEUMm42w9XpyZO', 'name': 'Laufey', 'type': 'artist', 'uri': 'spotify:artist:7gW0r5CkdEUMm42w9XpyZO'}]",0.413,0.171,0,-13.432,1,0.0348,0.962,0.000256,0.108,0.224,142.205,audio_features,spotify:track:4kSC1tqpUxYdZTqtA0aztf,https://api.spotify.com/v1/tracks/4kSC1tqpUxYdZTqtA0aztf,https://api.spotify.com/v1/audio-analysis/4kSC1tqpUxYdZTqtA0aztf,184960,4
47,https://api.spotify.com/v1/tracks/6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",6wf7Yu7cxBSPrRlWeSeK0Q,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH'}, 'href': 'https://api.spotify.com/v1/artists/6qqNVTkY8uBg9cP3Jd7DAH', 'id': '6qqNVTkY8uBg9cP3Jd7DAH', 'name': 'Billie Eilish', 'type': 'artist', 'uri': 'spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH'}]",0.391,0.084,0,-17.843,1,0.0317,0.953,0,0.0983,0.111,79.449,audio_features,spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q,https://api.spotify.com/v1/tracks/6wf7Yu7cxBSPrRlWeSeK0Q,https://api.spotify.com/v1/audio-analysis/6wf7Yu7cxBSPrRlWeSeK0Q,222370,4
48,https://api.spotify.com/v1/tracks/14E52ObKfWYZNWJRXcU3mu,For the Damaged,14E52ObKfWYZNWJRXcU3mu,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5isqImG0rLfAgBJSPMEVXF'}, 'href': 'https://api.spotify.com/v1/artists/5isqImG0rLfAgBJSPMEVXF', 'id': '5isqImG0rLfAgBJSPMEVXF', 'name': 'Blonde Redhead', 'type': 'artist', 'uri': 'spotify:artist:5isqImG0rLfAgBJSPMEVXF'}]",0.626,0.2,5,-13.379,0,0.0466,0.99,0.036,0.154,0.191,140.164,audio_features,spotify:track:14E52ObKfWYZNWJRXcU3mu,https://api.spotify.com/v1/tracks/14E52ObKfWYZNWJRXcU3mu,https://api.spotify.com/v1/audio-analysis/14E52ObKfWYZNWJRXcU3mu,182267,4
49,https://api.spotify.com/v1/tracks/4Y9Ge3i5r0vgFAZq653Yx3,Second Best,4Y9Ge3i5r0vgFAZq653Yx3,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7gW0r5CkdEUMm42w9XpyZO'}, 'href': 'https://api.spotify.com/v1/artists/7gW0r5CkdEUMm42w9XpyZO', 'id': '7gW0r5CkdEUMm42w9XpyZO', 'name': 'Laufey', 'type': 'artist', 'uri': 'spotify:artist:7gW0r5CkdEUMm42w9XpyZO'}]",0.419,0.204,10,-14.566,1,0.0343,0.952,1.45e-05,0.0999,0.154,135.141,audio_features,spotify:track:4Y9Ge3i5r0vgFAZq653Yx3,https://api.spotify.com/v1/tracks/4Y9Ge3i5r0vgFAZq653Yx3,https://api.spotify.com/v1/audio-analysis/4Y9Ge3i5r0vgFAZq653Yx3,204813,3
50,https://api.spotify.com/v1/tracks/4qG7hWhljsqqENL5PaLA2z,Let The Light In (feat. Father John Misty),4qG7hWhljsqqENL5PaLA2z,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa'}, 'href': 'https://api.spotify.com/v1/artists/00FQb4jTyendYWaN8pK0wa', 'id': '00FQb4jTyendYWaN8pK0wa', 'name': 'Lana Del Rey', 'type': 'artist', 'uri': 'spotify:artist:00FQb4jTyendYWaN8pK0wa'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2kGBy2WHvF0VdZyqiVCkDT'}, 'href': 'https://api.spotify.com/v1/artists/2kGBy2WHvF0VdZyqiVCkDT', 'id': '2kGBy2WHvF0VdZyqiVCkDT', 'name': 'Father John Misty', 'type': 'artist', 'uri': 'spotify:artist:2kGBy2WHvF0VdZyqiVCkDT'}]",0.335,0.44,9,-9.748,1,0.0275,0.385,0.00251,0.115,0.198,132.449,audio_features,spotify:track:4qG7hWhljsqqENL5PaLA2z,https://api.spotify.com/v1/tracks/4qG7hWhljsqqENL5PaLA2z,https://api.spotify.com/v1/audio-analysis/4qG7hWhljsqqENL5PaLA2z,278126,4
51,https://api.spotify.com/v1/tracks/5xw2cHVLw1rlDPp3cL9Zuv,She's Thunderstorms,5xw2cHVLw1rlDPp3cL9Zuv,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7Ln80lUS6He07XvHI8qqHH'}, 'href': 'https://api.spotify.com/v1/artists/7Ln80lUS6He07XvHI8qqHH', 'id': '7Ln80lUS6He07XvHI8qqHH', 'name': 'Arctic Monkeys', 'type': 'artist', 'uri': 'spotify:artist:7Ln80lUS6He07XvHI8qqHH'}]",0.505,0.898,7,-4.906,1,0.0329,0.000518,0.00236,0.173,0.731,118.929,audio_features,spotify:track:5xw2cHVLw1rlDPp3cL9Zuv,https://api.spotify.com/v1/tracks/5xw2cHVLw1rlDPp3cL9Zuv,https://api.spotify.com/v1/audio-analysis/5xw2cHVLw1rlDPp3cL9Zuv,234920,4
52,https://api.spotify.com/v1/tracks/71BWZa1liIRyUiuJ3MB66o,I Know You,71BWZa1liIRyUiuJ3MB66o,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5szilpXHcwOqnyKLqGco5j'}, 'href': 'https://api.spotify.com/v1/artists/5szilpXHcwOqnyKLqGco5j', 'id': '5szilpXHcwOqnyKLqGco5j', 'name': 'Faye Webster', 'type': 'artist', 'uri': 'spotify:artist:5szilpXHcwOqnyKLqGco5j'}]",0.454,0.385,10,-12.849,1,0.0313,0.287,9.97e-05,0.0616,0.144,154.918,audio_features,spotify:track:71BWZa1liIRyUiuJ3MB66o,https://api.spotify.com/v1/tracks/71BWZa1liIRyUiuJ3MB66o,https://api.spotify.com/v1/audio-analysis/71BWZa1liIRyUiuJ3MB66o,251667,4
53,https://api.spotify.com/v1/tracks/7a9udNo0GU97xnMAkjLdmE,Sick of Losing Soulmates,7a9udNo0GU97xnMAkjLdmE,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/21TinSsF5ytwsfdyz5VSVS'}, 'href': 'https://api.spotify.com/v1/artists/21TinSsF5ytwsfdyz5VSVS', 'id': '21TinSsF5ytwsfdyz5VSVS', 'name': 'dodie', 'type': 'artist', 'uri': 'spotify:artist:21TinSsF5ytwsfdyz5VSVS'}]",0.519,0.275,2,-15.949,1,0.0383,0.645,0.135,0.356,0.113,75.148,audio_features,spotify:track:7a9udNo0GU97xnMAkjLdmE,https://api.spotify.com/v1/tracks/7a9udNo0GU97xnMAkjLdmE,https://api.spotify.com/v1/audio-analysis/7a9udNo0GU97xnMAkjLdmE,267300,4
54,https://api.spotify.com/v1/tracks/1Vk4yRsz0iBzDiZEoFMQyv,Mia & Sebastian’s Theme,1Vk4yRsz0iBzDiZEoFMQyv,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2snm3HmsnDUDxbIChdl2Oj'}, 'href': 'https://api.spotify.com/v1/artists/2snm3HmsnDUDxbIChdl2Oj', 'id': '2snm3HmsnDUDxbIChdl2Oj', 'name': 'Justin Hurwitz', 'type': 'artist', 'uri': 'spotify:artist:2snm3HmsnDUDxbIChdl2Oj'}]",0.476,0.192,9,-15.753,1,0.064,0.976,0.928,0.119,0.114,116.542,audio_features,spotify:track:1Vk4yRsz0iBzDiZEoFMQyv,https://api.spotify.com/v1/tracks/1Vk4yRsz0iBzDiZEoFMQyv,https://api.spotify.com/v1/audio-analysis/1Vk4yRsz0iBzDiZEoFMQyv,98040,3
55,https://api.spotify.com/v1/tracks/1SvET7grrtsHT0CkyJjJcZ,Is It a Crime,1SvET7grrtsHT0CkyJjJcZ,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/47zz7sob9NUcODy0BTDvKx'}, 'href': 'https://api.spotify.com/v1/artists/47zz7sob9NUcODy0BTDvKx', 'id': '47zz7sob9NUcODy0BTDvKx', 'name': 'Sade', 'type': 'artist', 'uri': 'spotify:artist:47zz7sob9NUcODy0BTDvKx'}]",0.45,0.376,5,-10.398,0,0.033,0.223,0.00489,0.184,0.542,122.427,audio_features,spotify:track:1SvET7grrtsHT0CkyJjJcZ,https://api.spotify.com/v1/tracks/1SvET7grrtsHT0CkyJjJcZ,https://api.spotify.com/v1/audio-analysis/1SvET7grrtsHT0CkyJjJcZ,381560,3
56,https://api.spotify.com/v1/tracks/4PEGwWH4tL6H7dGl4uVSPg,Like a Tattoo,4PEGwWH4tL6H7dGl4uVSPg,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/47zz7sob9NUcODy0BTDvKx'}, 'href': 'https://api.spotify.com/v1/artists/47zz7sob9NUcODy0BTDvKx', 'id': '47zz7sob9NUcODy0BTDvKx', 'name': 'Sade', 'type': 'artist', 'uri': 'spotify:artist:47zz7sob9NUcODy0BTDvKx'}]",0.557,0.16,5,-16.302,0,0.0315,0.922,0.000756,0.0996,0.133,136.01,audio_features,spotify:track:4PEGwWH4tL6H7dGl4uVSPg,https://api.spotify.com/v1/tracks/4PEGwWH4tL6H7dGl4uVSPg,https://api.spotify.com/v1/audio-analysis/4PEGwWH4tL6H7dGl4uVSPg,218000,4
57,https://api.spotify.com/v1/tracks/43iIQbw5hx986dUEZbr3eN,From The Start,43iIQbw5hx986dUEZbr3eN,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7gW0r5CkdEUMm42w9XpyZO'}, 'href': 'https://api.spotify.com/v1/artists/7gW0r5CkdEUMm42w9XpyZO', 'id': '7gW0r5CkdEUMm42w9XpyZO', 'name': 'Laufey', 'type': 'artist', 'uri': 'spotify:artist:7gW0r5CkdEUMm42w9XpyZO'}]",0.554,0.339,1,-10.088,1,0.0779,0.886,0.00128,0.11,0.83,80.994,audio_features,spotify:track:43iIQbw5hx986dUEZbr3eN,https://api.spotify.com/v1/tracks/43iIQbw5hx986dUEZbr3eN,https://api.spotify.com/v1/audio-analysis/43iIQbw5hx986dUEZbr3eN,169573,4
58,https://api.spotify.com/v1/tracks/5WbfFTuIldjL9x7W6y5l7R,Kingston,5WbfFTuIldjL9x7W6y5l7R,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5szilpXHcwOqnyKLqGco5j'}, 'href': 'https://api.spotify.com/v1/artists/5szilpXHcwOqnyKLqGco5j', 'id': '5szilpXHcwOqnyKLqGco5j', 'name': 'Faye Webster', 'type': 'artist', 'uri': 'spotify:artist:5szilpXHcwOqnyKLqGco5j'}]",0.73,0.355,10,-9.13,0,0.0359,0.154,0.00155,0.117,0.56,142.143,audio_features,spotify:track:5WbfFTuIldjL9x7W6y5l7R,https://api.spotify.com/v1/tracks/5WbfFTuIldjL9x7W6y5l7R,https://api.spotify.com/v1/audio-analysis/5WbfFTuIldjL9x7W6y5l7R,202653,4
59,https://api.spotify.com/v1/tracks/2fhOljbX79loRcdl47SFye,Moonlight on the River,2fhOljbX79loRcdl47SFye,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Sz7ZnJQBIHsXLUSo0OQtM'}, 'href': 'https://api.spotify.com/v1/artists/3Sz7ZnJQBIHsXLUSo0OQtM', 'id': '3Sz7ZnJQBIHsXLUSo0OQtM', 'name': 'Mac DeMarco', 'type': 'artist', 'uri': 'spotify:artist:3Sz7ZnJQBIHsXLUSo0OQtM'}]",0.662,0.478,9,-8.631,1,0.0451,0.252,0.833,0.216,0.43,139.98,audio_features,spotify:track:2fhOljbX79loRcdl47SFye,https://api.spotify.com/v1/tracks/2fhOljbX79loRcdl47SFye,https://api.spotify.com/v1/audio-analysis/2fhOljbX79loRcdl47SFye,422613,4
60,https://api.spotify.com/v1/tracks/59Y1f3y8FuLjadWY9Bx2LC,Letter To My 13 Year Old Self,59Y1f3y8FuLjadWY9Bx2LC,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7gW0r5CkdEUMm42w9XpyZO'}, 'href': 'https://api.spotify.com/v1/artists/7gW0r5CkdEUMm42w9XpyZO', 'id': '7gW0r5CkdEUMm42w9XpyZO', 'name': 'Laufey', 'type': 'artist', 'uri': 'spotify:artist:7gW0r5CkdEUMm42w9XpyZO'}]",0.521,0.141,10,-14.915,1,0.03,0.97,0.000114,0.0992,0.235,92.06,audio_features,spotify:track:59Y1f3y8FuLjadWY9Bx2LC,https://api.spotify.com/v1/tracks/59Y1f3y8FuLjadWY9Bx2LC,https://api.spotify.com/v1/audio-analysis/59Y1f3y8FuLjadWY9Bx2LC,262680,4
61,https://api.spotify.com/v1/tracks/39fD0qvjgk8RarJnoBiDTx,Lovesick,39fD0qvjgk8RarJnoBiDTx,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7gW0r5CkdEUMm42w9XpyZO'}, 'href': 'https://api.spotify.com/v1/artists/7gW0r5CkdEUMm42w9XpyZO', 'id': '7gW0r5CkdEUMm42w9XpyZO', 'name': 'Laufey', 'type': 'artist', 'uri': 'spotify:artist:7gW0r5CkdEUMm42w9XpyZO'}]",0.583,0.372,4,-9.58,1,0.0281,0.664,9.51e-06,0.112,0.338,104.973,audio_features,spotify:track:39fD0qvjgk8RarJnoBiDTx,https://api.spotify.com/v1/tracks/39fD0qvjgk8RarJnoBiDTx,https://api.spotify.com/v1/audio-analysis/39fD0qvjgk8RarJnoBiDTx,225360,4
62,https://api.spotify.com/v1/tracks/0pfpeTGQOWlGp6YUUbBD42,Bewitched,0pfpeTGQOWlGp6YUUbBD42,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7gW0r5CkdEUMm42w9XpyZO'}, 'href': 'https://api.spotify.com/v1/artists/7gW0r5CkdEUMm42w9XpyZO', 'id': '7gW0r5CkdEUMm42w9XpyZO', 'name': 'Laufey', 'type': 'artist', 'uri': 'spotify:artist:7gW0r5CkdEUMm42w9XpyZO'}]",0.283,0.195,1,-12.154,1,0.0331,0.947,8.28e-05,0.111,0.319,138.953,audio_features,spotify:track:0pfpeTGQOWlGp6YUUbBD42,https://api.spotify.com/v1/tracks/0pfpeTGQOWlGp6YUUbBD42,https://api.spotify.com/v1/audio-analysis/0pfpeTGQOWlGp6YUUbBD42,246693,3
