,preview_url,external_urls,href,name,id,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error
22,,{'spotify': 'https://open.spotify.com/track/5pHJv0bgNsT9nPoK2BjNBn'},https://api.spotify.com/v1/tracks/5pHJv0bgNsT9nPoK2BjNBn,No Time (feat. Gunna),5pHJv0bgNsT9nPoK2BjNBn,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/699OTQXzgjhIYAHMy9RyPD'}, 'href': 'https://api.spotify.com/v1/artists/699OTQXzgjhIYAHMy9RyPD', 'id': '699OTQXzgjhIYAHMy9RyPD', 'name': 'Playboi Carti', 'type': 'artist', 'uri': 'spotify:artist:699OTQXzgjhIYAHMy9RyPD'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2hlmm7s2ICUX0LVIhVFlZQ'}, 'href': 'https://api.spotify.com/v1/artists/2hlmm7s2ICUX0LVIhVFlZQ', 'id': '2hlmm7s2ICUX0LVIhVFlZQ', 'name': 'Gunna', 'type': 'artist', 'uri': 'spotify:artist:2hlmm7s2ICUX0LVIhVFlZQ'}]",0.943,0.763,5,-5.568,0,0.158,0.0175,1.8e-05,0.114,0.225,139.969,audio_features,5pHJv0bgNsT9nPoK2BjNBn,spotify:track:5pHJv0bgNsT9nPoK2BjNBn,https://api.spotify.com/v1/tracks/5pHJv0bgNsT9nPoK2BjNBn,https://api.spotify.com/v1/audio-analysis/5pHJv0bgNsT9nPoK2BjNBn,219453,4,
23,,{'spotify': 'https://open.spotify.com/track/7AtBtwrKhz94hYXgGYyG58'},https://api.spotify.com/v1/tracks/7AtBtwrKhz94hYXgGYyG58,Middle Of The Summer (feat. Red Coldhearted),7AtBtwrKhz94hYXgGYyG58,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/699OTQXzgjhIYAHMy9RyPD'}, 'href': 'https://api.spotify.com/v1/artists/699OTQXzgjhIYAHMy9RyPD', 'id': '699OTQXzgjhIYAHMy9RyPD', 'name': 'Playboi Carti', 'type': 'artist', 'uri': 'spotify:artist:699OTQXzgjhIYAHMy9RyPD'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4ORGLIaI1piqzCpthayo9B'}, 'href': 'https://api.spotify.com/v1/artists/4ORGLIaI1piqzCpthayo9B', 'id': '4ORGLIaI1piqzCpthayo9B', 'name': 'Red Coldhearted', 'type': 'artist', 'uri': 'spotify:artist:4ORGLIaI1piqzCpthayo9B'}]",0.64,0.674,8,-6.442,1,0.237,0.0119,0,0.0747,0.459,136.869,audio_features,7AtBtwrKhz94hYXgGYyG58,spotify:track:7AtBtwrKhz94hYXgGYyG58,https://api.spotify.com/v1/tracks/7AtBtwrKhz94hYXgGYyG58,https://api.spotify.com/v1/audio-analysis/7AtBtwrKhz94hYXgGYyG58,137027,4,
24,,{'spotify': 'https://open.spotify.com/track/3L0IKstjUgDFVQAbQIRZRv'},https://api.spotify.com/v1/tracks/3L0IKstjUgDFVQAbQIRZRv,R.I.P.,3L0IKstjUgDFVQAbQIRZRv,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/699OTQXzgjhIYAHMy9RyPD'}, 'href': 'https://api.spotify.com/v1/artists/699OTQXzgjhIYAHMy9RyPD', 'id': '699OTQXzgjhIYAHMy9RyPD', 'name': 'Playboi Carti', 'type': 'artist', 'uri': 'spotify:artist:699OTQXzgjhIYAHMy9RyPD'}]",0.725,0.725,8,-6.067,0,0.159,0.0119,0,0.086,0.515,140.003,audio_features,3L0IKstjUgDFVQAbQIRZRv,spotify:track:3L0IKstjUgDFVQAbQIRZRv,https://api.spotify.com/v1/tracks/3L0IKstjUgDFVQAbQIRZRv,https://api.spotify.com/v1/audio-analysis/3L0IKstjUgDFVQAbQIRZRv,192027,4,
25,https://p.scdn.co/mp3-preview/1968c42a10568b1704f37d368c14e7e1e7ee7260?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/0SA0mMXWh23raZ6xzOCU2V'},https://api.spotify.com/v1/tracks/0SA0mMXWh23raZ6xzOCU2V,She,0SA0mMXWh23raZ6xzOCU2V,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF'}, 'href': 'https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF', 'id': '4V8LLVI7PbaPR0K2TGSxFF', 'name': 'Tyler, The Creator', 'type': 'artist', 'uri': 'spotify:artist:4V8LLVI7PbaPR0K2TGSxFF'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2h93pZq0e7k5yf4dywlkpM'}, 'href': 'https://api.spotify.com/v1/artists/2h93pZq0e7k5yf4dywlkpM', 'id': '2h93pZq0e7k5yf4dywlkpM', 'name': 'Frank Ocean', 'type': 'artist', 'uri': 'spotify:artist:2h93pZq0e7k5yf4dywlkpM'}]",0.35,0.621,8,-6.495,0,0.233,0.256,3.44e-05,0.613,0.459,83.375,audio_features,0SA0mMXWh23raZ6xzOCU2V,spotify:track:0SA0mMXWh23raZ6xzOCU2V,https://api.spotify.com/v1/tracks/0SA0mMXWh23raZ6xzOCU2V,https://api.spotify.com/v1/audio-analysis/0SA0mMXWh23raZ6xzOCU2V,253387,4,
26,https://p.scdn.co/mp3-preview/9b8d7f1aba6d0b41c39ed152b0ce170b8f0887ce?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/3o3K5bwHFP36MqOLa0WSw3'},https://api.spotify.com/v1/tracks/3o3K5bwHFP36MqOLa0WSw3,Tron Cat,3o3K5bwHFP36MqOLa0WSw3,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF'}, 'href': 'https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF', 'id': '4V8LLVI7PbaPR0K2TGSxFF', 'name': 'Tyler, The Creator', 'type': 'artist', 'uri': 'spotify:artist:4V8LLVI7PbaPR0K2TGSxFF'}]",0.632,0.634,8,-8.415,1,0.274,0.0302,0,0.153,0.39,81,audio_features,3o3K5bwHFP36MqOLa0WSw3,spotify:track:3o3K5bwHFP36MqOLa0WSw3,https://api.spotify.com/v1/tracks/3o3K5bwHFP36MqOLa0WSw3,https://api.spotify.com/v1/audio-analysis/3o3K5bwHFP36MqOLa0WSw3,253747,4,
27,,{'spotify': 'https://open.spotify.com/track/7DfFc7a6Rwfi3YQMRbDMau'},https://api.spotify.com/v1/tracks/7DfFc7a6Rwfi3YQMRbDMau,Thinkin Bout You,7DfFc7a6Rwfi3YQMRbDMau,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2h93pZq0e7k5yf4dywlkpM'}, 'href': 'https://api.spotify.com/v1/artists/2h93pZq0e7k5yf4dywlkpM', 'id': '2h93pZq0e7k5yf4dywlkpM', 'name': 'Frank Ocean', 'type': 'artist', 'uri': 'spotify:artist:2h93pZq0e7k5yf4dywlkpM'}]",0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83,audio_features,7DfFc7a6Rwfi3YQMRbDMau,spotify:track:7DfFc7a6Rwfi3YQMRbDMau,https://api.spotify.com/v1/tracks/7DfFc7a6Rwfi3YQMRbDMau,https://api.spotify.com/v1/audio-analysis/7DfFc7a6Rwfi3YQMRbDMau,200747,4,
28,,{'spotify': 'https://open.spotify.com/track/0725YWm6Z0TpZ6wrNk64Eb'},https://api.spotify.com/v1/tracks/0725YWm6Z0TpZ6wrNk64Eb,Super Rich Kids,0725YWm6Z0TpZ6wrNk64Eb,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2h93pZq0e7k5yf4dywlkpM'}, 'href': 'https://api.spotify.com/v1/artists/2h93pZq0e7k5yf4dywlkpM', 'id': '2h93pZq0e7k5yf4dywlkpM', 'name': 'Frank Ocean', 'type': 'artist', 'uri': 'spotify:artist:2h93pZq0e7k5yf4dywlkpM'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3A5tHz1SfngyOZM2gItYKu'}, 'href': 'https://api.spotify.com/v1/artists/3A5tHz1SfngyOZM2gItYKu', 'id': '3A5tHz1SfngyOZM2gItYKu', 'name': 'Earl Sweatshirt', 'type': 'artist', 'uri': 'spotify:artist:3A5tHz1SfngyOZM2gItYKu'}]",0.739,0.419,3,-8.241,0,0.0854,0.219,0,0.196,0.58,60.493,audio_features,0725YWm6Z0TpZ6wrNk64Eb,spotify:track:0725YWm6Z0TpZ6wrNk64Eb,https://api.spotify.com/v1/tracks/0725YWm6Z0TpZ6wrNk64Eb,https://api.spotify.com/v1/audio-analysis/0725YWm6Z0TpZ6wrNk64Eb,304760,4,
29,,{'spotify': 'https://open.spotify.com/track/4QhWbupniDd44EDtnh2bFJ'},https://api.spotify.com/v1/tracks/4QhWbupniDd44EDtnh2bFJ,Pyramids,4QhWbupniDd44EDtnh2bFJ,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2h93pZq0e7k5yf4dywlkpM'}, 'href': 'https://api.spotify.com/v1/artists/2h93pZq0e7k5yf4dywlkpM', 'id': '2h93pZq0e7k5yf4dywlkpM', 'name': 'Frank Ocean', 'type': 'artist', 'uri': 'spotify:artist:2h93pZq0e7k5yf4dywlkpM'}]",0.4,0.65,5,-6.104,0,0.0466,0.0118,7.62e-05,0.791,0.15,107.989,audio_features,4QhWbupniDd44EDtnh2bFJ,spotify:track:4QhWbupniDd44EDtnh2bFJ,https://api.spotify.com/v1/tracks/4QhWbupniDd44EDtnh2bFJ,https://api.spotify.com/v1/audio-analysis/4QhWbupniDd44EDtnh2bFJ,592920,4,
30,,{'spotify': 'https://open.spotify.com/track/0msrDPXxZpts4FRnoX0bFr'},https://api.spotify.com/v1/tracks/0msrDPXxZpts4FRnoX0bFr,Monks,0msrDPXxZpts4FRnoX0bFr,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2h93pZq0e7k5yf4dywlkpM'}, 'href': 'https://api.spotify.com/v1/artists/2h93pZq0e7k5yf4dywlkpM', 'id': '2h93pZq0e7k5yf4dywlkpM', 'name': 'Frank Ocean', 'type': 'artist', 'uri': 'spotify:artist:2h93pZq0e7k5yf4dywlkpM'}]",0.747,0.758,0,-4.743,0,0.179,0.0521,0,0.214,0.601,102.02,audio_features,0msrDPXxZpts4FRnoX0bFr,spotify:track:0msrDPXxZpts4FRnoX0bFr,https://api.spotify.com/v1/tracks/0msrDPXxZpts4FRnoX0bFr,https://api.spotify.com/v1/audio-analysis/0msrDPXxZpts4FRnoX0bFr,200240,4,
31,https://p.scdn.co/mp3-preview/3eb4d77b749c0f49037e6aee78536eb35b5c88c7?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/2ZWlPOoWh0626oTaHrnl2a'},https://api.spotify.com/v1/tracks/2ZWlPOoWh0626oTaHrnl2a,Ivy,2ZWlPOoWh0626oTaHrnl2a,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2h93pZq0e7k5yf4dywlkpM'}, 'href': 'https://api.spotify.com/v1/artists/2h93pZq0e7k5yf4dywlkpM', 'id': '2h93pZq0e7k5yf4dywlkpM', 'name': 'Frank Ocean', 'type': 'artist', 'uri': 'spotify:artist:2h93pZq0e7k5yf4dywlkpM'}]",0.575,0.386,9,-9.584,0,0.037,0.785,0.000289,0.229,0.466,116.408,audio_features,2ZWlPOoWh0626oTaHrnl2a,spotify:track:2ZWlPOoWh0626oTaHrnl2a,https://api.spotify.com/v1/tracks/2ZWlPOoWh0626oTaHrnl2a,https://api.spotify.com/v1/audio-analysis/2ZWlPOoWh0626oTaHrnl2a,249191,4,
32,https://p.scdn.co/mp3-preview/a29c15d496f95ef1c5fd41a92cbe72b7660d486e?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/35xSkNIXi504fcEwz9USRB'},https://api.spotify.com/v1/tracks/35xSkNIXi504fcEwz9USRB,Solo,35xSkNIXi504fcEwz9USRB,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2h93pZq0e7k5yf4dywlkpM'}, 'href': 'https://api.spotify.com/v1/artists/2h93pZq0e7k5yf4dywlkpM', 'id': '2h93pZq0e7k5yf4dywlkpM', 'name': 'Frank Ocean', 'type': 'artist', 'uri': 'spotify:artist:2h93pZq0e7k5yf4dywlkpM'}]",0.469,0.289,5,-10.625,0,0.0366,0.85,2.48e-06,0.161,0.258,133.805,audio_features,35xSkNIXi504fcEwz9USRB,spotify:track:35xSkNIXi504fcEwz9USRB,https://api.spotify.com/v1/tracks/35xSkNIXi504fcEwz9USRB,https://api.spotify.com/v1/audio-analysis/35xSkNIXi504fcEwz9USRB,257380,4,
33,https://p.scdn.co/mp3-preview/478a51ff059dc1abb20548ac2f3d3d73d75c3cb7?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/7eqoqGkKwgOaWNNHx90uEZ'},https://api.spotify.com/v1/tracks/7eqoqGkKwgOaWNNHx90uEZ,Nights,7eqoqGkKwgOaWNNHx90uEZ,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2h93pZq0e7k5yf4dywlkpM'}, 'href': 'https://api.spotify.com/v1/artists/2h93pZq0e7k5yf4dywlkpM', 'id': '2h93pZq0e7k5yf4dywlkpM', 'name': 'Frank Ocean', 'type': 'artist', 'uri': 'spotify:artist:2h93pZq0e7k5yf4dywlkpM'}]",0.457,0.551,5,-9.36,0,0.167,0.427,1.15e-06,0.113,0.428,89.87,audio_features,7eqoqGkKwgOaWNNHx90uEZ,spotify:track:7eqoqGkKwgOaWNNHx90uEZ,https://api.spotify.com/v1/tracks/7eqoqGkKwgOaWNNHx90uEZ,https://api.spotify.com/v1/audio-analysis/7eqoqGkKwgOaWNNHx90uEZ,307151,4,
34,https://p.scdn.co/mp3-preview/9a87fcae1c0166a31f78997b87e8d5c28747734f?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/34xTFwjPQ1dC6uJmleno7x'},https://api.spotify.com/v1/tracks/34xTFwjPQ1dC6uJmleno7x,Godspeed,34xTFwjPQ1dC6uJmleno7x,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2h93pZq0e7k5yf4dywlkpM'}, 'href': 'https://api.spotify.com/v1/artists/2h93pZq0e7k5yf4dywlkpM', 'id': '2h93pZq0e7k5yf4dywlkpM', 'name': 'Frank Ocean', 'type': 'artist', 'uri': 'spotify:artist:2h93pZq0e7k5yf4dywlkpM'}]",0.399,0.0969,6,-12.578,1,0.0509,0.929,0.000168,0.121,0.0758,109.54,audio_features,34xTFwjPQ1dC6uJmleno7x,spotify:track:34xTFwjPQ1dC6uJmleno7x,https://api.spotify.com/v1/tracks/34xTFwjPQ1dC6uJmleno7x,https://api.spotify.com/v1/audio-analysis/34xTFwjPQ1dC6uJmleno7x,177922,4,
35,https://p.scdn.co/mp3-preview/1d40e042a841dfd5ddd3e3be48e4730c893e3139?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/5k8LB57xOq8UUNVaKWSqrf'},https://api.spotify.com/v1/tracks/5k8LB57xOq8UUNVaKWSqrf,Futura Free,5k8LB57xOq8UUNVaKWSqrf,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2h93pZq0e7k5yf4dywlkpM'}, 'href': 'https://api.spotify.com/v1/artists/2h93pZq0e7k5yf4dywlkpM', 'id': '2h93pZq0e7k5yf4dywlkpM', 'name': 'Frank Ocean', 'type': 'artist', 'uri': 'spotify:artist:2h93pZq0e7k5yf4dywlkpM'}]",0.266,0.678,1,-12.364,1,0.508,0.769,9.37e-05,0.503,0.201,83.434,audio_features,5k8LB57xOq8UUNVaKWSqrf,spotify:track:5k8LB57xOq8UUNVaKWSqrf,https://api.spotify.com/v1/tracks/5k8LB57xOq8UUNVaKWSqrf,https://api.spotify.com/v1/audio-analysis/5k8LB57xOq8UUNVaKWSqrf,564166,4,
36,https://p.scdn.co/mp3-preview/0e3ca894e19c37cbbbd511d9eb682d8bee030126?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/3xKsf9qdS1CyvXSMEid6g8'},https://api.spotify.com/v1/tracks/3xKsf9qdS1CyvXSMEid6g8,Pink + White,3xKsf9qdS1CyvXSMEid6g8,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2h93pZq0e7k5yf4dywlkpM'}, 'href': 'https://api.spotify.com/v1/artists/2h93pZq0e7k5yf4dywlkpM', 'id': '2h93pZq0e7k5yf4dywlkpM', 'name': 'Frank Ocean', 'type': 'artist', 'uri': 'spotify:artist:2h93pZq0e7k5yf4dywlkpM'}]",0.545,0.545,9,-7.362,1,0.107,0.667,5.48e-05,0.417,0.549,159.94,audio_features,3xKsf9qdS1CyvXSMEid6g8,spotify:track:3xKsf9qdS1CyvXSMEid6g8,https://api.spotify.com/v1/tracks/3xKsf9qdS1CyvXSMEid6g8,https://api.spotify.com/v1/audio-analysis/3xKsf9qdS1CyvXSMEid6g8,184516,3,
37,https://p.scdn.co/mp3-preview/e3f2a5f8e8910d69754b3d80abdeccac3df9077b?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs'},https://api.spotify.com/v1/tracks/0q75NwOoFiARAVp4EXU4Bs,Love Galore (feat. Travis Scott),0q75NwOoFiARAVp4EXU4Bs,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7tYKF4w9nC0nq9CsPZTHyP'}, 'href': 'https://api.spotify.com/v1/artists/7tYKF4w9nC0nq9CsPZTHyP', 'id': '7tYKF4w9nC0nq9CsPZTHyP', 'name': 'SZA', 'type': 'artist', 'uri': 'spotify:artist:7tYKF4w9nC0nq9CsPZTHyP'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY'}, 'href': 'https://api.spotify.com/v1/artists/0Y5tJX1MQlPlqiwlOH1tJY', 'id': '0Y5tJX1MQlPlqiwlOH1tJY', 'name': 'Travis Scott', 'type': 'artist', 'uri': 'spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY'}]",0.795,0.594,0,-6.2,1,0.0748,0.112,0,0.162,0.409,135.002,audio_features,0q75NwOoFiARAVp4EXU4Bs,spotify:track:0q75NwOoFiARAVp4EXU4Bs,https://api.spotify.com/v1/tracks/0q75NwOoFiARAVp4EXU4Bs,https://api.spotify.com/v1/audio-analysis/0q75NwOoFiARAVp4EXU4Bs,275080,4,
38,https://p.scdn.co/mp3-preview/428c9bf13664d161c71f4e250eca99e7f9744ef4?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/5yvhdo8FXbBsIllxv2Rr94'},https://api.spotify.com/v1/tracks/5yvhdo8FXbBsIllxv2Rr94,Prom,5yvhdo8FXbBsIllxv2Rr94,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7tYKF4w9nC0nq9CsPZTHyP'}, 'href': 'https://api.spotify.com/v1/artists/7tYKF4w9nC0nq9CsPZTHyP', 'id': '7tYKF4w9nC0nq9CsPZTHyP', 'name': 'SZA', 'type': 'artist', 'uri': 'spotify:artist:7tYKF4w9nC0nq9CsPZTHyP'}]",0.805,0.702,1,-4.877,1,0.0887,0.0639,0,0.123,0.225,120.048,audio_features,5yvhdo8FXbBsIllxv2Rr94,spotify:track:5yvhdo8FXbBsIllxv2Rr94,https://api.spotify.com/v1/tracks/5yvhdo8FXbBsIllxv2Rr94,https://api.spotify.com/v1/audio-analysis/5yvhdo8FXbBsIllxv2Rr94,196133,4,
39,https://p.scdn.co/mp3-preview/4671d1aa1268202225a569c0cfb029ff6e5b8e90?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/6gU9OKjOE7ghfEd55oRO57'},https://api.spotify.com/v1/tracks/6gU9OKjOE7ghfEd55oRO57,The Weekend,6gU9OKjOE7ghfEd55oRO57,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7tYKF4w9nC0nq9CsPZTHyP'}, 'href': 'https://api.spotify.com/v1/artists/7tYKF4w9nC0nq9CsPZTHyP', 'id': '7tYKF4w9nC0nq9CsPZTHyP', 'name': 'SZA', 'type': 'artist', 'uri': 'spotify:artist:7tYKF4w9nC0nq9CsPZTHyP'}]",0.4,0.366,8,-9.405,0,0.0597,0.242,0,0.126,0.161,73.313,audio_features,6gU9OKjOE7ghfEd55oRO57,spotify:track:6gU9OKjOE7ghfEd55oRO57,https://api.spotify.com/v1/tracks/6gU9OKjOE7ghfEd55oRO57,https://api.spotify.com/v1/audio-analysis/6gU9OKjOE7ghfEd55oRO57,272187,3,
40,https://p.scdn.co/mp3-preview/31432e1f5ec59bd56c4dd83a5b6e5b468d4fbc2c?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/2fXwCWkh6YG5zU1IyvQrbs'},https://api.spotify.com/v1/tracks/2fXwCWkh6YG5zU1IyvQrbs,Broken Clocks,2fXwCWkh6YG5zU1IyvQrbs,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7tYKF4w9nC0nq9CsPZTHyP'}, 'href': 'https://api.spotify.com/v1/artists/7tYKF4w9nC0nq9CsPZTHyP', 'id': '7tYKF4w9nC0nq9CsPZTHyP', 'name': 'SZA', 'type': 'artist', 'uri': 'spotify:artist:7tYKF4w9nC0nq9CsPZTHyP'}]",0.692,0.684,6,-7.364,1,0.155,0.131,0,0.156,0.406,112.912,audio_features,2fXwCWkh6YG5zU1IyvQrbs,spotify:track:2fXwCWkh6YG5zU1IyvQrbs,https://api.spotify.com/v1/tracks/2fXwCWkh6YG5zU1IyvQrbs,https://api.spotify.com/v1/audio-analysis/2fXwCWkh6YG5zU1IyvQrbs,231253,4,
41,https://p.scdn.co/mp3-preview/c750e47b4ac56463ea048f99b4db7f849825695c?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/3LcoHjgdNl4xtWVaJGSA1p'},https://api.spotify.com/v1/tracks/3LcoHjgdNl4xtWVaJGSA1p,Wavy (Interlude) (feat. James Fauntleroy),3LcoHjgdNl4xtWVaJGSA1p,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7tYKF4w9nC0nq9CsPZTHyP'}, 'href': 'https://api.spotify.com/v1/artists/7tYKF4w9nC0nq9CsPZTHyP', 'id': '7tYKF4w9nC0nq9CsPZTHyP', 'name': 'SZA', 'type': 'artist', 'uri': 'spotify:artist:7tYKF4w9nC0nq9CsPZTHyP'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5ooSG9S0glqP5ZrqqaHBvT'}, 'href': 'https://api.spotify.com/v1/artists/5ooSG9S0glqP5ZrqqaHBvT', 'id': '5ooSG9S0glqP5ZrqqaHBvT', 'name': 'James Fauntleroy', 'type': 'artist', 'uri': 'spotify:artist:5ooSG9S0glqP5ZrqqaHBvT'}]",0.629,0.509,0,-8.1,0,0.0809,0.475,0,0.0727,0.389,78.99,audio_features,3LcoHjgdNl4xtWVaJGSA1p,spotify:track:3LcoHjgdNl4xtWVaJGSA1p,https://api.spotify.com/v1/tracks/3LcoHjgdNl4xtWVaJGSA1p,https://api.spotify.com/v1/audio-analysis/3LcoHjgdNl4xtWVaJGSA1p,75800,1,
42,https://p.scdn.co/mp3-preview/7131c09d3479d06d84281176255c851d88f6670b?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ'},https://api.spotify.com/v1/tracks/3Dv1eDb0MEgF93GpLXlucZ,Say So,3Dv1eDb0MEgF93GpLXlucZ,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5cj0lLjcoR7YOSnhnX0Po5'}, 'href': 'https://api.spotify.com/v1/artists/5cj0lLjcoR7YOSnhnX0Po5', 'id': '5cj0lLjcoR7YOSnhnX0Po5', 'name': 'Doja Cat', 'type': 'artist', 'uri': 'spotify:artist:5cj0lLjcoR7YOSnhnX0Po5'}]",0.787,0.673,11,-4.583,0,0.159,0.264,3.35e-06,0.0904,0.779,110.962,audio_features,3Dv1eDb0MEgF93GpLXlucZ,spotify:track:3Dv1eDb0MEgF93GpLXlucZ,https://api.spotify.com/v1/tracks/3Dv1eDb0MEgF93GpLXlucZ,https://api.spotify.com/v1/audio-analysis/3Dv1eDb0MEgF93GpLXlucZ,237893,4,
43,https://p.scdn.co/mp3-preview/cfd56a96b447ee2982d1d6acefaea64992a9f44c?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf'},https://api.spotify.com/v1/tracks/60ynsPSSKe6O3sfwRnIBRf,Streets,60ynsPSSKe6O3sfwRnIBRf,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5cj0lLjcoR7YOSnhnX0Po5'}, 'href': 'https://api.spotify.com/v1/artists/5cj0lLjcoR7YOSnhnX0Po5', 'id': '5cj0lLjcoR7YOSnhnX0Po5', 'name': 'Doja Cat', 'type': 'artist', 'uri': 'spotify:artist:5cj0lLjcoR7YOSnhnX0Po5'}]",0.749,0.463,11,-8.433,1,0.0842,0.21,0.0382,0.338,0.189,90.035,audio_features,60ynsPSSKe6O3sfwRnIBRf,spotify:track:60ynsPSSKe6O3sfwRnIBRf,https://api.spotify.com/v1/tracks/60ynsPSSKe6O3sfwRnIBRf,https://api.spotify.com/v1/audio-analysis/60ynsPSSKe6O3sfwRnIBRf,226987,4,
44,https://p.scdn.co/mp3-preview/b504bd359082e8fa0a5993a91a463762588e0495?cid=b6fe00f2db6c4c708b475b36ac5e62a8,{'spotify': 'https://open.spotify.com/track/5xIDCYGTyLaDkiaaulVPcJ'},https://api.spotify.com/v1/tracks/5xIDCYGTyLaDkiaaulVPcJ,Shine,5xIDCYGTyLaDkiaaulVPcJ,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5cj0lLjcoR7YOSnhnX0Po5'}, 'href': 'https://api.spotify.com/v1/artists/5cj0lLjcoR7YOSnhnX0Po5', 'id': '5cj0lLjcoR7YOSnhnX0Po5', 'name': 'Doja Cat', 'type': 'artist', 'uri': 'spotify:artist:5cj0lLjcoR7YOSnhnX0Po5'}]",0.559,0.63,11,-6.075,0,0.246,0.421,0,0.102,0.289,107.627,audio_features,5xIDCYGTyLaDkiaaulVPcJ,spotify:track:5xIDCYGTyLaDkiaaulVPcJ,https://api.spotify.com/v1/tracks/5xIDCYGTyLaDkiaaulVPcJ,https://api.spotify.com/v1/audio-analysis/5xIDCYGTyLaDkiaaulVPcJ,160133,5,
